gene_id	cell_group	Gene.Ontology.IDs
LOC105346085	7	GO:1904646
LOC105346085	7	GO:2000179
LOC105346085	7	GO:2000377
LOC105346085	7	GO:2000463
LOC105346085	7	GO:2001235
LOC105331131	7	GO:0005509
LOC105331131	7	GO:0005887
LOC105331131	7	GO:0007155
LOC105331131	7	GO:0007156
LOC105320921	3	GO:0005343
LOC105320921	3	GO:0005886
LOC105320921	3	GO:0006811
LOC105320921	3	GO:0006814
LOC105320921	3	GO:0006915
LOC105320921	3	GO:0008028
LOC105320921	3	GO:0015129
LOC105320921	3	GO:0015293
LOC105320921	3	GO:0015552
LOC105320921	3	GO:0015730
LOC105320921	3	GO:0016021
LOC105320921	3	GO:0016324
LOC105320921	3	GO:0022803
LOC105320921	3	GO:0034356
LOC105320921	3	GO:0070062
LOC105320921	3	GO:0140161
LOC105330613	10	GO:0000122
LOC105330613	10	GO:0000978
LOC105330613	10	GO:0000981
LOC105330613	10	GO:0001227
LOC105330613	10	GO:0005634
LOC105330613	10	GO:0006357
LOC105330613	10	GO:0046872
LOC105345077	3	GO:0005096
LOC105345077	3	GO:0005769
LOC105345077	3	GO:0005829
LOC105345077	3	GO:0006897
LOC105345077	3	GO:0090630
LOC105333574	1	GO:0005186
LOC105333574	1	GO:0005576
LOC105343428	2
LOC105320897	1	GO:0003755
LOC105320897	1	GO:0005509
LOC105320897	1	GO:0005788
LOC117681233	1	GO:0001701
LOC117681233	1	GO:0003755
LOC117681233	1	GO:0005509
LOC117681233	1	GO:0005528
LOC117681233	1	GO:0005758
LOC117681233	1	GO:0005783
LOC117681233	1	GO:0005788
LOC117681233	1	GO:0006457
LOC117681233	1	GO:0016020
LOC117681233	1	GO:0017185
LOC117681233	1	GO:0018208
LOC117681233	1	GO:0030199
LOC117681233	1	GO:0035909
LOC117681233	1	GO:0042060
LOC117681233	1	GO:0085029
LOC105345393	1	GO:0003755
LOC105345393	1	GO:0005509
LOC105345393	1	GO:0005788
LOC105339015	6	GO:0005634
LOC105340880	14	GO:0000122
LOC105340880	14	GO:0000977
LOC105340880	14	GO:0000978
LOC105340880	14	GO:0000981
LOC105340880	14	GO:0001227
LOC105340880	14	GO:0001967
LOC105340880	14	GO:0005634
LOC105340880	14	GO:0005654
LOC105340880	14	GO:0005667
LOC105340880	14	GO:0005794
LOC105340880	14	GO:0005829
LOC105340880	14	GO:0006357
LOC105340880	14	GO:0007585
LOC105340880	14	GO:0010944
LOC105340880	14	GO:0016607
LOC105340880	14	GO:0030336
LOC105340880	14	GO:0033262
LOC105340880	14	GO:0044342
LOC105340880	14	GO:0045892
LOC105340880	14	GO:0046545
LOC105340880	14	GO:0048147
LOC105340880	14	GO:0060244
LOC105340880	14	GO:2000279
LOC105333204	9	GO:0000166
LOC105333204	9	GO:0000286
LOC105333204	9	GO:0005829
LOC105333204	9	GO:0006524
LOC105333204	9	GO:0042853
LOC105333163	6	GO:0005886
LOC105333163	6	GO:0005887
LOC105320956	14	GO:0000398
LOC105320956	14	GO:0005681
LOC105320956	14	GO:0005737
LOC105320956	14	GO:0016607
LOC105320956	14	GO:0030628
LOC105320956	14	GO:0046872
LOC105320956	14	GO:0089701
LOC117680998	2	GO:0016021
LOC117680998	2	GO:0033644
LOC105335713	10	GO:0005524
LOC105335713	10	GO:0005737
LOC105335713	10	GO:0005856
LOC105339650	5	GO:0002011
LOC105339650	5	GO:0005102
LOC105339650	5	GO:0005201
LOC105339650	5	GO:0005576
LOC105339650	5	GO:0005604
LOC105339650	5	GO:0005606
LOC105339650	5	GO:0005608
LOC105339650	5	GO:0005615
LOC105339650	5	GO:0005911
LOC105339650	5	GO:0006468
LOC105339650	5	GO:0007155
LOC105339650	5	GO:0007166
LOC105339650	5	GO:0007411
LOC105339650	5	GO:0008022
LOC105339650	5	GO:0009887
LOC105339650	5	GO:0009888
LOC105339650	5	GO:0016020
LOC105339650	5	GO:0030334
LOC105339650	5	GO:0031012
LOC105339650	5	GO:0031175
LOC105339650	5	GO:0043010
LOC105339650	5	GO:0043208
LOC105339650	5	GO:0043256
LOC105339650	5	GO:0045198
LOC105339650	5	GO:0045785
LOC105339650	5	GO:0045995
LOC105339650	5	GO:0048514
LOC105339650	5	GO:0051149
LOC105339650	5	GO:0060041
LOC105339650	5	GO:0060441
LOC105339650	5	GO:0060445
LOC105339650	5	GO:0061304
LOC105339650	5	GO:0062023
LOC105339650	5	GO:0098637
LOC105339650	5	GO:0110011
LOC105339650	5	GO:2001046
LOC105318603	13	GO:0005576
LOC109618627	14	NA
LOC105329978	12	GO:0003677
LOC105329978	12	GO:0004360
LOC105329978	12	GO:0004519
LOC105329978	12	GO:0005737
LOC105329978	12	GO:0006002
LOC105329978	12	GO:0006047
LOC105329978	12	GO:0006487
LOC105329978	12	GO:0006541
LOC105329978	12	GO:0016539
LOC105329978	12	GO:0097367
LOC105345012	7	GO:0001675
LOC105345012	7	GO:0002860
LOC105345012	7	GO:0002891
LOC105345012	7	GO:0005886
LOC105345012	7	GO:0005911
LOC105345012	7	GO:0005915
LOC105345012	7	GO:0007010
LOC105345012	7	GO:0007156
LOC105345012	7	GO:0007286
LOC105345012	7	GO:0007289
LOC105345012	7	GO:0009566
LOC105345012	7	GO:0009986
LOC105345012	7	GO:0016021
LOC105345012	7	GO:0019064
LOC105345012	7	GO:0030382
LOC105345012	7	GO:0032990
LOC105345012	7	GO:0033005
LOC105345012	7	GO:0042271
LOC105345012	7	GO:0042802
LOC105345012	7	GO:0042803
LOC105345012	7	GO:0043296
LOC105345012	7	GO:0044291
LOC105345012	7	GO:0044406
LOC105345012	7	GO:0044782
LOC105345012	7	GO:0045954
LOC105345012	7	GO:0046596
LOC105345012	7	GO:0046814
LOC105345012	7	GO:0050839
LOC105345012	7	GO:0050862
LOC105345012	7	GO:0051649
LOC105345012	7	GO:0051654
LOC105345012	7	GO:0060370
LOC105345004	1	GO:0005886
LOC105345004	1	GO:0006979
LOC105345004	1	GO:0016021
LOC105330040	14	GO:0004114
LOC105330040	14	GO:0004115
LOC105330040	14	GO:0004117
LOC105330040	14	GO:0005516
LOC105330040	14	GO:0005764
LOC105330040	14	GO:0005929
LOC105330040	14	GO:0007165
LOC105330040	14	GO:0007608
LOC105330040	14	GO:0030552
LOC105330040	14	GO:0043025
LOC105330040	14	GO:0046872
LOC105330040	14	GO:0047555
LOC105330040	14	GO:0048101
LOC105330040	14	GO:0051592
LOC105330040	14	GO:0061179
LOC105349206	9	GO:0006508
LOC105349206	9	GO:0046872
LOC105349206	9	GO:0070573
LOC105328381	9	GO:0016021
LOC105322367	2	GO:0005507
LOC105322367	2	GO:0005576
LOC105322367	2	GO:0046274
LOC105322367	2	GO:0052716
LOC105334883	12	GO:0016021
LOC105342559	13	GO:0001889
LOC105342559	13	GO:0004714
LOC105342559	13	GO:0005008
LOC105342559	13	GO:0005524
LOC105342559	13	GO:0005887
LOC105342559	13	GO:0006909
LOC105342559	13	GO:0007169
LOC105342559	13	GO:0007399
LOC105342559	13	GO:0009925
LOC105342559	13	GO:0016477
LOC105342559	13	GO:0017154
LOC105342559	13	GO:0030182
LOC105342559	13	GO:0031016
LOC105342559	13	GO:0033674
LOC105342559	13	GO:0043235
LOC105342559	13	GO:0050918
LOC105342559	13	GO:0051897
LOC105342559	13	GO:0071526
LOC105342559	13	GO:2001028
LOC109620490	9	GO:0007520
LOC109620490	9	GO:0016020
LOC109620490	9	GO:0016021
LOC105330972	2	GO:0007520
LOC105330972	2	GO:0016020
LOC105330972	2	GO:0016021
LOC105323566	9	GO:0004675
LOC105323566	9	GO:0005524
LOC105323566	9	GO:0005576
LOC105323566	9	GO:0005634
LOC105323566	9	GO:0005886
LOC105323566	9	GO:0006468
LOC105323566	9	GO:0007165
LOC105323566	9	GO:0016021
LOC105323566	9	GO:0106310
LOC117683259	9	GO:0005797
LOC117683259	9	GO:0006486
LOC117683259	9	GO:0007399
LOC117683259	9	GO:0008417
LOC117683259	9	GO:0016021
LOC117683259	9	GO:0018392
LOC117683259	9	GO:0032580
LOC117683259	9	GO:0036065
LOC117683259	9	GO:0036071
LOC117683259	9	GO:0046920
LOC105318887	9	GO:0005886
LOC105318887	9	GO:0009055
LOC105318887	9	GO:0016021
LOC105318887	9	GO:0020037
LOC105318887	9	GO:0022904
LOC105318887	9	GO:0042597
LOC105318887	9	GO:0046872
LOC105318887	9	GO:0070469
LOC105330561	7	GO:0005524
LOC105330561	7	GO:0005730
LOC105330561	7	GO:0005737
LOC105330561	7	GO:0005739
LOC105330561	7	GO:0005794
LOC105330561	7	GO:0005829
LOC105330561	7	GO:0005938
LOC105330561	7	GO:0006887
LOC105330561	7	GO:0007015
LOC105330561	7	GO:0032879
LOC105330561	7	GO:0040019
LOC105330561	7	GO:0042585
LOC105330561	7	GO:0048471
LOC105330561	7	GO:0051293
LOC105330561	7	GO:0051302
LOC105330561	7	GO:0051656
LOC105330561	7	GO:0060471
LOC105330561	7	GO:0060473
LOC105323690	14	GO:0000381
LOC105323690	14	GO:0000398
LOC105323690	14	GO:0005634
LOC105323690	14	GO:0005737
LOC105323690	14	GO:0016607
LOC105323690	14	GO:0071005
LOC105329788	5	GO:0005886
LOC105329788	5	GO:0008484
LOC105348068	5	GO:0001525
LOC105348068	5	GO:0001664
LOC105348068	5	GO:0001837
LOC105348068	5	GO:0001974
LOC105348068	5	GO:0003007
LOC105348068	5	GO:0003723
LOC105348068	5	GO:0005080
LOC105348068	5	GO:0005576
LOC105348068	5	GO:0005634
LOC105348068	5	GO:0005730
LOC105348068	5	GO:0005737
LOC105348068	5	GO:0005802
LOC105348068	5	GO:0005829
LOC105348068	5	GO:0005886
LOC105348068	5	GO:0005903
LOC105348068	5	GO:0005911
LOC105348068	5	GO:0005925
LOC105348068	5	GO:0005938
LOC105348068	5	GO:0007195
LOC105348068	5	GO:0007597
LOC105348068	5	GO:0010572
LOC105348068	5	GO:0010977
LOC105348068	5	GO:0015459
LOC105348068	5	GO:0015629
LOC105348068	5	GO:0016020
LOC105348068	5	GO:0016479
LOC105348068	5	GO:0019900
LOC105348068	5	GO:0030018
LOC105348068	5	GO:0030334
LOC105348068	5	GO:0031267
LOC105348068	5	GO:0031523
LOC105348068	5	GO:0031532
LOC105348068	5	GO:0032231
LOC105348068	5	GO:0032432
LOC105348068	5	GO:0034394
LOC105348068	5	GO:0034988
LOC105348068	5	GO:0035855
LOC105348068	5	GO:0042177
LOC105348068	5	GO:0042307
LOC105348068	5	GO:0042803
LOC105348068	5	GO:0043066
LOC105348068	5	GO:0043113
LOC105348068	5	GO:0043123
LOC105348068	5	GO:0043204
LOC105348068	5	GO:0043433
LOC105348068	5	GO:0044295
LOC105348068	5	GO:0044319
LOC105348068	5	GO:0044325
LOC105348068	5	GO:0045022
LOC105348068	5	GO:0045184
LOC105348068	5	GO:0045216
LOC105348068	5	GO:0045296
LOC105348068	5	GO:0048680
LOC105348068	5	GO:0050808
LOC105348068	5	GO:0050821
LOC105348068	5	GO:0051015
LOC105348068	5	GO:0051020
LOC105348068	5	GO:0051209
LOC105348068	5	GO:0051220
LOC105348068	5	GO:0051764
LOC105348068	5	GO:0060271
LOC105348068	5	GO:0070062
LOC105348068	5	GO:0070527
LOC105348068	5	GO:0071526
LOC105348068	5	GO:0072659
LOC105348068	5	GO:0090042
LOC105348068	5	GO:0090307
LOC105348068	5	GO:0140297
LOC105348068	5	GO:1900026
LOC105348068	5	GO:1901381
LOC105348068	5	GO:1905000
LOC105348068	5	GO:1905031
LOC105348068	5	GO:1990779
LOC105348068	5	GO:2001046
LOC105335376	10
LOC105339256	4	GO:0000325
LOC105339256	4	GO:0003727
LOC105339256	4	GO:0003729
LOC105339256	4	GO:0005737
LOC105339256	4	GO:0005829
LOC105339256	4	GO:0006970
LOC105339256	4	GO:0009651
LOC105339256	4	GO:0009819
LOC105339256	4	GO:0010608
LOC105339256	4	GO:0051607
LOC105339256	4	GO:0061158
Hmgb1	14	GO:0000400
Hmgb1	14	GO:0003677
Hmgb1	14	GO:0003723
Hmgb1	14	GO:0005634
Hmgb1	14	GO:0005694
Hmgb1	14	GO:0005737
Hmgb1	14	GO:0006357
Hmgb1	14	GO:0008301
Hmgb1	14	GO:0032392
Hmgb1	14	GO:0045087
Hmgb1	14	GO:0045578
Hmgb1	14	GO:0045638
LOC105326883	6	GO:0005634
LOC105326883	6	GO:0005886
LOC105326883	6	GO:0006779
LOC105326883	6	GO:0006888
LOC105326883	6	GO:0007165
LOC105326883	6	GO:0008093
LOC105326883	6	GO:0009898
LOC105326883	6	GO:0010638
LOC105326883	6	GO:0014731
LOC105326883	6	GO:0016020
LOC105326883	6	GO:0016529
LOC105326883	6	GO:0019899
LOC105326883	6	GO:0019903
LOC105326883	6	GO:0030018
LOC105326883	6	GO:0030507
LOC105326883	6	GO:0030673
LOC105326883	6	GO:0030863
LOC105326883	6	GO:0031430
LOC105326883	6	GO:0031672
LOC105326883	6	GO:0042383
LOC105326883	6	GO:0043005
LOC105326883	6	GO:0044325
LOC105326883	6	GO:0045211
LOC105326883	6	GO:0048821
LOC105326883	6	GO:0051117
LOC105326883	6	GO:0055072
LOC105326883	6	GO:0072659
LOC105326883	6	GO:0098662
LOC105326887	10	GO:0004674
LOC105326887	10	GO:0005524
LOC105326887	10	GO:0005737
LOC105326887	10	GO:0006468
LOC105326887	10	GO:0043066
LOC105326887	10	GO:0106310
LOC105327389	12	GO:0001525
LOC105327389	12	GO:0004415
LOC105327389	12	GO:0005509
LOC105327389	12	GO:0005730
LOC105327389	12	GO:0005829
LOC105327389	12	GO:0005886
LOC105327389	12	GO:0005887
LOC105327389	12	GO:0030214
LOC105327389	12	GO:0043231
LOC105327389	12	GO:1903670
LOC105330884	3	GO:0005737
LOC105330884	3	GO:0006782
LOC105330884	3	GO:0008483
LOC105330884	3	GO:0030170
LOC105330884	3	GO:0042286
LOC105324191	10	GO:0003723
LOC105324191	10	GO:0005737
LOC105324191	10	GO:1990904
LOC105343897	12	GO:0001664
LOC105343897	12	GO:0003376
LOC105343897	12	GO:0004930
LOC105343897	12	GO:0005178
LOC105343897	12	GO:0005737
LOC105343897	12	GO:0005886
LOC105343897	12	GO:0007186
LOC105343897	12	GO:0007189
LOC105343897	12	GO:0008528
LOC105343897	12	GO:0010800
LOC105343897	12	GO:0014912
LOC105343897	12	GO:0016021
LOC105343897	12	GO:0019222
LOC105343897	12	GO:0031532
LOC105343897	12	GO:0038036
LOC105343897	12	GO:0046847
LOC105343897	12	GO:0060079
LOC105343897	12	GO:0090394
LOC105343897	12	GO:0098794
LOC105343897	12	GO:1903142
LOC105343897	12	GO:1904706
LOC105321169	13	GO:0005576
LOC105321169	13	GO:0008200
LOC105321169	13	GO:0017080
LOC105321169	13	GO:0090729
LOC105329348	2	GO:0000226
LOC105329348	2	GO:0000278
LOC105329348	2	GO:0005200
LOC105329348	2	GO:0005525
LOC105329348	2	GO:0005737
LOC105329348	2	GO:0005874
LOC105329348	2	GO:0005881
LOC105329348	2	GO:0007017
LOC105329348	2	GO:0031594
LOC105329348	2	GO:0036464
LOC105329348	2	GO:0042802
LOC105329348	2	GO:0050807
LOC105329348	2	GO:0055037
LOC105334467	9	GO:0004930
LOC105334467	9	GO:0005886
LOC105334467	9	GO:0005887
LOC105334467	9	GO:0007186
LOC105334467	9	GO:0007200
LOC105334467	9	GO:0007218
LOC105334467	9	GO:0007268
LOC105334467	9	GO:0007631
LOC105334467	9	GO:0008188
LOC105334467	9	GO:0010840
LOC105334467	9	GO:0016499
LOC105334467	9	GO:0017046
LOC105334467	9	GO:0022410
LOC105334467	9	GO:0040011
LOC105334467	9	GO:0045202
LOC105334467	9	GO:0051480
LOC105334531	3	GO:0005509
LOC105339169	9	GO:0003180
LOC105339169	9	GO:0003181
LOC105339169	9	GO:0005509
LOC105339169	9	GO:0005615
LOC105339169	9	GO:0005739
LOC105339169	9	GO:0007411
LOC105339169	9	GO:0008201
LOC105339169	9	GO:0008285
LOC105339169	9	GO:0010629
LOC105339169	9	GO:0030308
LOC105339169	9	GO:0032870
LOC105339169	9	GO:0035385
LOC105339169	9	GO:0048495
LOC105339169	9	GO:0048846
LOC105339169	9	GO:0050919
LOC105339169	9	GO:0051414
LOC105339169	9	GO:0060412
LOC105339169	9	GO:0061364
LOC105339169	9	GO:0070100
LOC105321610	8	GO:0000722
LOC105321610	8	GO:0000781
LOC105321610	8	GO:0005524
LOC105321610	8	GO:0006281
LOC105321610	8	GO:0016605
LOC105321610	8	GO:0030915
LOC105321610	8	GO:0090398
LOC105318512	8	GO:0005886
LOC105318512	8	GO:0006935
LOC105318512	8	GO:0007165
LOC105318512	8	GO:0016021
LOC105327958	4	GO:0001659
LOC105327958	4	GO:0005737
LOC105327958	4	GO:0005764
LOC105327958	4	GO:0005768
LOC105327958	4	GO:0005769
LOC105327958	4	GO:0005886
LOC105327958	4	GO:0015031
LOC105327958	4	GO:0031649
LOC105327958	4	GO:0031651
LOC105327958	4	GO:0031699
LOC105327958	4	GO:0043588
LOC105327958	4	GO:0051443
LOC105327958	4	GO:0060613
LOC105327958	4	GO:0071878
LOC105327958	4	GO:0090327
LOC105327958	4	GO:0120163
LOC105335166	8	GO:0003676
LOC105335166	8	GO:0003724
LOC105335166	8	GO:0005524
LOC105335166	8	GO:0005737
LOC105335166	8	GO:0007140
LOC105335166	8	GO:0007141
LOC105335166	8	GO:0007283
LOC105335166	8	GO:0010529
LOC105335166	8	GO:0016887
LOC105335166	8	GO:0030154
LOC105335166	8	GO:0031047
LOC105335166	8	GO:0034587
LOC105335166	8	GO:0043046
LOC105335166	8	GO:0048471
LOC105335166	8	GO:0071546
LOC105335166	8	GO:0071547
LOC105335166	8	GO:1990511
LOC105320634	14	GO:0000122
LOC105320634	14	GO:0000978
LOC105320634	14	GO:0000981
LOC105320634	14	GO:0005654
LOC105320634	14	GO:0005813
LOC105320634	14	GO:0006357
LOC105320634	14	GO:0010470
LOC105320634	14	GO:0030182
LOC105320634	14	GO:0035881
LOC105320634	14	GO:0038092
LOC105320634	14	GO:0060041
LOC105320634	14	GO:1902871
LOC105320634	14	GO:1990837
LOC105342059	1	GO:0005178
LOC105342059	1	GO:0005604
LOC105342059	1	GO:0005829
LOC105342059	1	GO:0005886
LOC105342059	1	GO:0005887
LOC105342059	1	GO:0005925
LOC105342059	1	GO:0007155
LOC105342059	1	GO:0009986
LOC105342059	1	GO:0016020
LOC105342059	1	GO:0016477
LOC105342059	1	GO:0030335
LOC105342059	1	GO:0042098
LOC105342059	1	GO:0044319
LOC105342059	1	GO:0045807
LOC105329605	14	GO:0000049
LOC105329605	14	GO:0003735
LOC105329605	14	GO:0006412
LOC105329605	14	GO:0015935
LOC105329605	14	GO:0019843
LOC105327445	8	GO:0000786
LOC105327445	8	GO:0003690
LOC105327445	8	GO:0005634
LOC105327445	8	GO:0005694
LOC105327445	8	GO:0005737
LOC105327445	8	GO:0006334
LOC105327445	8	GO:0030261
LOC105327445	8	GO:0030527
LOC105327445	8	GO:0031492
LOC105327445	8	GO:0040029
LOC105327445	8	GO:0045910
LOC105327445	8	GO:0051321
LOC105335420	7	GO:0000785
LOC105335420	7	GO:0000978
LOC105335420	7	GO:0000981
LOC105335420	7	GO:0003682
LOC105335420	7	GO:0003700
LOC105335420	7	GO:0005634
LOC105335420	7	GO:0006357
LOC105335420	7	GO:0007356
LOC105335420	7	GO:0007399
LOC105335420	7	GO:0010458
LOC105335420	7	GO:0021559
LOC105335420	7	GO:0021650
LOC105335420	7	GO:0030182
LOC105335420	7	GO:0030432
LOC105335420	7	GO:0031223
LOC105335420	7	GO:0031536
LOC105335420	7	GO:0035112
LOC105335420	7	GO:0042472
LOC105335420	7	GO:0042803
LOC105335420	7	GO:0043204
LOC105335420	7	GO:0045165
LOC105335420	7	GO:0045666
LOC105335420	7	GO:0045944
LOC105335420	7	GO:0048634
LOC105335420	7	GO:0048806
LOC105335420	7	GO:0048839
LOC105335420	7	GO:0050885
LOC105335420	7	GO:0051091
LOC105335420	7	GO:0070888
LOC105335420	7	GO:0071626
LOC105335420	7	GO:0090102
LOC105335420	7	GO:0090103
LOC105335420	7	GO:0097094
LOC105335420	7	GO:0098583
LOC105335420	7	GO:1901078
LOC105335420	7	GO:1905747
LOC105335420	7	GO:1905748
LOC105335420	7	GO:1990837
LOC105341712	6	GO:0004842
LOC105341712	6	GO:0016021
LOC105341712	6	GO:0016567
LOC105341712	6	GO:0046872
LOC105341712	6	GO:0071456
LOC105322566	12	GO:0005887
LOC105322566	12	GO:0008381
LOC105336057	12	GO:0005737
LOC105336057	12	GO:0016567
LOC105336057	12	GO:0035556
LOC105335107	7	GO:0003729
LOC105335107	7	GO:0003730
LOC105335107	7	GO:0005634
LOC105335107	7	GO:0005635
LOC105335107	7	GO:0005737
LOC105335107	7	GO:0005829
LOC105335107	7	GO:0005856
LOC105335107	7	GO:0006396
LOC105335107	7	GO:0006397
LOC105335107	7	GO:0007399
LOC105335107	7	GO:0007568
LOC105335107	7	GO:0007612
LOC105335107	7	GO:0007626
LOC105335107	7	GO:0008143
LOC105335107	7	GO:0008306
LOC105335107	7	GO:0008380
LOC105335107	7	GO:0016020
LOC105335107	7	GO:0021895
LOC105335107	7	GO:0030182
LOC105335107	7	GO:0030424
LOC105335107	7	GO:0030425
LOC105335107	7	GO:0030426
LOC105335107	7	GO:0031099
LOC105335107	7	GO:0034976
LOC105335107	7	GO:0035925
LOC105335107	7	GO:0042220
LOC105335107	7	GO:0042788
LOC105335107	7	GO:0043025
LOC105335107	7	GO:0043204
LOC105335107	7	GO:0043488
LOC105335107	7	GO:0045182
LOC105335107	7	GO:0048813
LOC105335107	7	GO:0070935
LOC105335107	7	GO:0097158
LOC105335107	7	GO:0098978
LOC105335107	7	GO:0099547
LOC105335107	7	GO:1900006
LOC105335107	7	GO:1905870
LOC105335107	7	GO:1990090
LOC105329481	5	GO:0005509
LOC105340323	4	GO:0000139
LOC105340323	4	GO:0003677
LOC105340323	4	GO:0005634
LOC105340323	4	GO:0008270
LOC105340323	4	GO:0009898
LOC105340323	4	GO:0098559
LOC105340323	4	GO:0098560
LOC105340323	4	GO:0098574
LOC105325055	9	GO:0000272
LOC105325055	9	GO:0005576
LOC105325055	9	GO:0030115
LOC105325055	9	GO:0030246
LOC105341106	6	GO:0005042
LOC105341106	6	GO:0005043
LOC105341106	6	GO:0005886
LOC105341106	6	GO:0006915
LOC105341106	6	GO:0007411
LOC105341106	6	GO:0007420
LOC105341106	6	GO:0009986
LOC105341106	6	GO:0015631
LOC105341106	6	GO:0016021
LOC105341106	6	GO:0019901
LOC105341106	6	GO:0030027
LOC105341106	6	GO:0030175
LOC105341106	6	GO:0030334
LOC105341106	6	GO:0030424
LOC105341106	6	GO:0030425
LOC105341106	6	GO:0030426
LOC105341106	6	GO:0033564
LOC105341106	6	GO:0038007
LOC105341106	6	GO:0043025
LOC105341106	6	GO:0043065
LOC105341106	6	GO:0045202
LOC105341106	6	GO:0061643
LOC105341106	6	GO:0070161
LOC105341106	6	GO:1990791
LOC105343361	6	GO:0006814
LOC105343361	6	GO:0015293
LOC105343361	6	GO:0015355
LOC105343361	6	GO:0016021
LOC105339081	14	GO:0000375
LOC105339081	14	GO:0000381
LOC105339081	14	GO:0000398
LOC105339081	14	GO:0003723
LOC105339081	14	GO:0003729
LOC105339081	14	GO:0005634
LOC105339081	14	GO:0005637
LOC105339081	14	GO:0005654
LOC105339081	14	GO:0005681
LOC105339081	14	GO:0019904
LOC105339081	14	GO:0021796
LOC105339081	14	GO:0032991
LOC105339081	14	GO:0036002
LOC105339081	14	GO:0042802
LOC105339081	14	GO:0043484
LOC105339081	14	GO:0048026
LOC105339081	14	GO:0071333
LOC105339081	14	GO:1990403
LOC117684825	2	GO:0000132
LOC117684825	2	GO:0005884
LOC117684825	2	GO:0005886
LOC117684825	2	GO:0005925
LOC117684825	2	GO:0016477
LOC117684825	2	GO:0030864
LOC117684825	2	GO:0031616
LOC117684825	2	GO:0043231
LOC117684825	2	GO:0051015
LOC117684825	2	GO:0051301
LOC117684825	2	GO:0051640
LOC117684825	2	GO:0051660
LOC117684825	2	GO:0090307
LOC117684825	2	GO:1904776
LOC117684825	2	GO:1905721
LOC105347362	13	GO:0005743
LOC105347362	13	GO:0005886
LOC105347362	13	GO:0006814
LOC105347362	13	GO:0010008
LOC105347362	13	GO:0010348
LOC105347362	13	GO:0015385
LOC105347362	13	GO:0016021
LOC105347362	13	GO:0016323
LOC105347362	13	GO:0030317
LOC105347362	13	GO:0030672
LOC105347362	13	GO:0031966
LOC105347362	13	GO:0042802
LOC105347362	13	GO:0061178
LOC105347362	13	GO:0070161
LOC105347362	13	GO:0072583
LOC105347362	13	GO:0097228
LOC105347362	13	GO:0097708
LOC105347362	13	GO:2001206
LOC105328839	8	GO:0003950
LOC105328839	8	GO:0005635
LOC105328839	8	GO:0005783
LOC105328839	8	GO:0005789
LOC105328839	8	GO:0006471
LOC105328839	8	GO:0016021
LOC105328839	8	GO:0019900
LOC105328839	8	GO:0030968
LOC105328839	8	GO:0036498
LOC105328839	8	GO:0043539
LOC105328839	8	GO:0060548
LOC105328839	8	GO:0070213
LOC105328839	8	GO:0071782
LOC105328839	8	GO:0071902
LOC105328839	8	GO:0140289
LOC105328839	8	GO:1990404
LOC105328839	8	GO:1990830
LOC105328822	4	GO:0005737
LOC105328822	4	GO:0005874
LOC105328822	4	GO:0005912
LOC105328822	4	GO:0007155
LOC105328822	4	GO:0034451
LOC105328822	4	GO:0035735
LOC105328822	4	GO:0036064
LOC105345191	8	GO:0004518
LOC105345191	8	GO:0005654
LOC105345191	8	GO:0046872
LOC105344034	14
LOC105325769	8	GO:0005634
LOC105325769	8	GO:0005737
LOC105325769	8	GO:0005739
LOC105325769	8	GO:0005829
LOC105325769	8	GO:0007052
LOC105325769	8	GO:0007059
LOC105325769	8	GO:0007346
LOC105325769	8	GO:0008017
LOC105325769	8	GO:0023052
LOC105325769	8	GO:0031616
LOC105325769	8	GO:0034451
LOC105325769	8	GO:0051382
LOC105325769	8	GO:0051642
LOC105329277	7	GO:0005615
LOC105329277	7	GO:0007155
LOC105329277	7	GO:0007399
LOC105329277	7	GO:0030154
LOC105329277	7	GO:0031012
LOC105329262	11	GO:0005737
LOC105329262	11	GO:0005813
LOC105329262	11	GO:0036064
LOC105329262	11	GO:0097546
LOC105336631	9	GO:0000981
LOC105336631	9	GO:0001525
LOC105336631	9	GO:0001570
LOC105336631	9	GO:0003677
LOC105336631	9	GO:0005634
LOC105336631	9	GO:0030099
LOC105336631	9	GO:0030218
LOC105336631	9	GO:0046983
LOC105336631	9	GO:0048844
LOC105336631	9	GO:0060214
LOC105336631	9	GO:0060215
LOC105336631	9	GO:0060216
LOC105336631	9	GO:0060217
LOC105336631	9	GO:0060218
LOC105323230	3	GO:0001579
LOC105323230	3	GO:0002040
LOC105323230	3	GO:0005319
LOC105323230	3	GO:0005548
LOC105323230	3	GO:0005783
LOC105323230	3	GO:0005794
LOC105323230	3	GO:0006629
LOC105323230	3	GO:0006869
LOC105323230	3	GO:0007586
LOC105323230	3	GO:0008289
LOC105323230	3	GO:0009306
LOC105323230	3	GO:0015909
LOC105323230	3	GO:0016323
LOC105323230	3	GO:0034377
LOC105323230	3	GO:0042157
LOC105323230	3	GO:0042158
LOC105323230	3	GO:0042632
LOC105323230	3	GO:0042953
LOC105323230	3	GO:0120013
LOC105323230	3	GO:1904121
LOC105318379	5	GO:0003723
LOC105318379	5	GO:0008270
LOC105318387	10	GO:0016567
LOC105345576	3	GO:0005319
LOC105345576	3	GO:0005576
LOC105345576	3	GO:0008289
LOC105345576	3	GO:0016055
LOC105344169	1	GO:0002244
LOC105344169	1	GO:0005432
LOC105344169	1	GO:0005516
LOC105344169	1	GO:0005739
